year_start,year_end,agecategory,sex,strata,cs,qsqv_1,qscv_1
15,16,55,male,maori,0.0897,0.0733,0.0886
15,16,60,male,maori,0.18384803104619898,0.0798182562848068,0.0957819075417681
15,16,65,male,maori,0.160416073766525,0.0797954833382418,0.0957545800058902
15,16,70,male,maori,0.127416936054896,0.07951204267888999,0.095414451214668
15,16,75,male,maori,0.10690079440766198,0.0791172274710342,0.094940672965241
15,16,80,male,maori,0.0666,0.1093,0.1312
15,16,85,male,maori,0.0583,0.1072,0.1287
15,16,90,male,maori,0.0483,0.1039,0.1247
15,16,95,male,maori,0.0341,0.0982,0.1179
15,16,100,male,maori,0.0219,0.0925,0.111
15,16,105,male,maori,0.0666,0.0868,0.1042
15,16,0,male,non-maori,0.05,0.0434,0.0521
15,16,5,male,non-maori,0.0514,0.0413,0.0496
15,16,10,male,non-maori,0.0558,0.0412,0.0495
15,16,15,male,non-maori,0.0567,0.0413,0.0496
15,16,20,male,non-maori,0.0567,0.0413,0.0496
15,16,25,male,non-maori,0.0567,0.0413,0.0496
15,16,30,male,non-maori,0.0567,0.0413,0.0496
15,16,35,male,non-maori,0.0567,0.0413,0.0496
15,16,40,male,non-maori,0.0578,0.0415,0.0499
15,16,45,male,non-maori,0.0567,0.0413,0.0496
15,16,50,male,non-maori,0.0567,0.0413,0.0496
15,16,55,male,non-maori,0.06,0.042,0.0505
15,16,60,male,non-maori,0.0312,0.053,0.0636
15,16,65,male,non-maori,0.0319,0.0557,0.0669
15,16,70,male,non-maori,0.0321,0.0565,0.0678
15,16,75,male,non-maori,0.0329,0.0604,0.0725
15,16,80,male,non-maori,0.1002,0.0675,0.081
15,16,85,male,non-maori,0.113,0.0704,0.0845
15,16,90,male,non-maori,0.1237,0.0727,0.0872
15,16,95,male,non-maori,0.1572,0.0791,0.0949
15,16,100,male,non-maori,0.1895,0.0838,0.1006
15,16,105,male,non-maori,0.1895,0.0838,0.1006
16,17,0,female,maori,0.096,0.0517,0.0625
16,17,5,female,maori,0.0633,0.0545,0.066
16,17,10,female,maori,0.0446,0.0589,0.0712
16,17,15,female,maori,0.038,0.061,0.0738
16,17,20,female,maori,0.038,0.061,0.0738
16,17,25,female,maori,0.038,0.061,0.0738
16,17,30,female,maori,0.038,0.061,0.0738
16,17,35,female,maori,0.038,0.061,0.0738
16,17,40,female,maori,0.038,0.061,0.0738
16,17,45,female,maori,0.038,0.061,0.0738
16,17,50,female,maori,0.038,0.061,0.0738
16,17,55,female,maori,0.0359,0.0622,0.0752
16,17,60,female,maori,0.785723475782597,0.0883075110079105,0.10596901320949301
16,17,65,female,maori,0.776868500843149,0.0923324996167504,0.11079899954010099
16,17,70,female,maori,0.758177685795891,0.100828324638231,0.12099398956587801
16,17,75,female,maori,0.7391240133868341,0.10948908482416699,0.131386901789
16,17,80,female,maori,0.686347275678747,0.13347851105511502,0.160174213266138
16,17,85,female,maori,0.66892245996718,0.1413988818331,0.16967865819972
16,17,90,female,maori,0.643406250835031,0.152997158711349,0.18359659045361898
16,17,95,female,maori,0.622682689222172,0.162416959444467,0.194900351333361
16,17,100,female,maori,0.601072479415066,0.17223978208406102,0.206687738500873
16,17,105,female,maori,0.59484206512876,0.175071788577836,0.21008614629340303
16,17,0,female,non-maori,0.0298,0.0444,0.0533
16,17,5,female,non-maori,0.0171,0.0429,0.0515
16,17,10,female,non-maori,0.0164,0.0432,0.0519
16,17,15,female,non-maori,0.0145,0.0437,0.0525
16,17,20,female,non-maori,0.0145,0.0437,0.0525
16,17,25,female,non-maori,0.0145,0.0437,0.0525
16,17,30,female,non-maori,0.0145,0.0437,0.0525
16,17,35,female,non-maori,0.0145,0.0437,0.0525
16,17,40,female,non-maori,0.0145,0.0437,0.0525
16,17,45,female,non-maori,0.0145,0.0437,0.0525
16,17,50,female,non-maori,0.0145,0.0437,0.0525
16,17,55,female,non-maori,0.0145,0.0437,0.0525
16,17,60,female,non-maori,0.209034315514467,0.0704189918191465,0.0845027901829758
16,17,65,female,non-maori,0.21723020923791397,0.0729641388178053,0.0875569665813663
16,17,70,female,non-maori,0.23771146808945498,0.0786131764171172,0.0943358117005406
16,17,75,female,non-maori,0.264265530771437,0.0848277224558008,0.101793266946961
16,17,80,female,non-maori,0.289271168000314,0.109743781404813,0.131692537685776
16,17,85,female,non-maori,0.3432892308362439,0.11349060981053999,0.136188731772648
16,17,90,female,non-maori,0.568455710058129,0.125349226344079,0.15041907161289497
16,17,95,female,non-maori,0.685633679328969,0.133802873032287,0.16056344763874403
16,17,100,female,non-maori,0.655467661549839,0.14751469929552802,0.17701763915463298
16,17,105,female,non-maori,0.730611032155534,0.11335862174748501,0.136030346096981
16,17,0,male,maori,0.1729,0.0776,0.0939
16,17,5,male,maori,0.1299,0.0752,0.091
16,17,10,male,maori,0.1028,0.0738,0.0893
16,17,15,male,maori,0.0937,0.0734,0.0888
16,17,20,male,maori,0.0937,0.0734,0.0888
16,17,25,male,maori,0.0937,0.0734,0.0888
16,17,30,male,maori,0.0937,0.0734,0.0888
16,17,35,male,maori,0.0937,0.0734,0.0888
16,17,40,male,maori,0.0937,0.0734,0.0888
16,17,45,male,maori,0.0937,0.0734,0.0888
16,17,50,male,maori,0.0897,0.0733,0.0886
16,17,55,male,maori,0.0858,0.0731,0.0885
16,17,60,male,maori,0.171989356244134,0.0798305357873068,0.0957966429447682
16,17,65,male,maori,0.14910438277372398,0.0797122096279904,0.0956546515535885
16,17,70,male,maori,0.11701050990669601,0.0793392022613566,0.0952070427136279
16,17,75,male,maori,0.0971650317580983,0.0788457509330582,0.0946149011196698
16,17,80,male,maori,0.0646,0.1089,0.1307
16,17,85,male,maori,0.0559,0.1065,0.1278
16,17,90,male,maori,0.0456,0.1029,0.1235
16,17,95,male,maori,0.0311,0.0969,0.1162
16,17,100,male,maori,0.0188,0.0909,0.1091
16,17,105,male,maori,0.071,0.0869,0.1042
16,17,0,male,non-maori,0.05,0.0434,0.0521
16,17,5,male,non-maori,0.0514,0.0413,0.0496
16,17,10,male,non-maori,0.0558,0.0412,0.0495
16,17,15,male,non-maori,0.0578,0.0415,0.0499
16,17,20,male,non-maori,0.0578,0.0415,0.0499
16,17,25,male,non-maori,0.0578,0.0415,0.0499
16,17,30,male,non-maori,0.0578,0.0415,0.0499
16,17,35,male,non-maori,0.0578,0.0415,0.0499
16,17,40,male,non-maori,0.0589,0.0418,0.0501
16,17,45,male,non-maori,0.0578,0.0415,0.0499
16,17,50,male,non-maori,0.0578,0.0415,0.0499
16,17,55,male,non-maori,0.0612,0.0423,0.0508
16,17,60,male,non-maori,0.0314,0.0536,0.0644
16,17,65,male,non-maori,0.0321,0.0565,0.0678
16,17,70,male,non-maori,0.0322,0.0573,0.0687
16,17,75,male,non-maori,0.0331,0.0612,0.0734
16,17,80,male,non-maori,0.1032,0.0682,0.0818
16,17,85,male,non-maori,0.1165,0.0712,0.0854
16,17,90,male,non-maori,0.1275,0.0735,0.0881
16,17,95,male,non-maori,0.1619,0.0799,0.0959
16,17,100,male,non-maori,0.1957,0.0841,0.1009
16,17,105,male,non-maori,0.1957,0.0841,0.1009
17,18,0,female,maori,0.096,0.0517,0.0625
17,18,5,female,maori,0.0633,0.0545,0.066
17,18,10,female,maori,0.0446,0.0589,0.0712
17,18,15,female,maori,0.0359,0.0622,0.0752
17,18,20,female,maori,0.0359,0.0622,0.0752
17,18,25,female,maori,0.0359,0.0622,0.0752
17,18,30,female,maori,0.0359,0.0622,0.0752
17,18,35,female,maori,0.0359,0.0622,0.0752
17,18,40,female,maori,0.0359,0.0622,0.0752
17,18,45,female,maori,0.0359,0.0622,0.0752
17,18,50,female,maori,0.0359,0.0622,0.0752
17,18,55,female,maori,0.0341,0.0634,0.0767
17,18,60,female,maori,0.7813072135828809,0.0903149029168721,0.10837788350024599
17,18,65,female,maori,0.7722347116664592,0.0944387674243366,0.11332652090920402
17,18,70,female,maori,0.7534386684876959,0.10298242341468401,0.12357890809762
17,18,75,female,maori,0.734294720978847,0.11168421773688801,0.134021061284265
17,18,80,female,maori,0.682025132434974,0.13544312162046698,0.16253174594456
17,18,85,female,maori,0.6645095270197,0.143404760445591,0.172085712534709
17,18,90,female,maori,0.63931391672772,0.154857310578309,0.18582877269397102
17,18,95,female,maori,0.6186180908454549,0.16426450416115698,0.19711740499338798
17,18,100,female,maori,0.600085733920585,0.17268830276337102,0.20722596331604504
17,18,105,female,maori,0.593704106228865,0.17558904262324299,0.21070685114789198
17,18,0,female,non-maori,0.0298,0.0444,0.0533
17,18,5,female,non-maori,0.0171,0.0429,0.0515
17,18,10,female,non-maori,0.0164,0.0432,0.0519
17,18,15,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,20,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,25,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,30,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,35,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,40,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,45,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,50,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,55,female,non-maori,0.0137,0.044000000000000004,0.0528
17,18,60,female,non-maori,0.212946818804487,0.0716323348661317,0.0859588018393581
17,18,65,female,non-maori,0.221835099671848,0.0743270317383076,0.0891924380859691
17,18,70,female,non-maori,0.243737455684857,0.08011013000947001,0.09613215601136399
17,18,75,female,non-maori,0.272053220425848,0.0864805673860514,0.10377668086326199
17,18,80,female,non-maori,0.31521961587740005,0.111601829831265,0.133922195797517
17,18,85,female,non-maori,0.37383427333238295,0.11541037360595201,0.138492448327143
17,18,90,female,non-maori,0.6177030190673399,0.127410573288188,0.152892687945825
17,18,95,female,non-maori,0.680787032135977,0.136005894483647,0.16320707338037602
17,18,100,female,non-maori,0.652944338263411,0.14866166442572198,0.17839399731086703
17,18,105,female,non-maori,0.7247254289841228,0.11603389591630801,0.13924067509957
17,18,0,male,maori,0.1729,0.0776,0.0939
17,18,5,male,maori,0.1299,0.0752,0.091
17,18,10,male,maori,0.1028,0.0738,0.0893
17,18,15,male,maori,0.0897,0.0733,0.0886
17,18,20,male,maori,0.0897,0.0733,0.0886
17,18,25,male,maori,0.0897,0.0733,0.0886
17,18,30,male,maori,0.0897,0.0733,0.0886
17,18,35,male,maori,0.0897,0.0733,0.0886
17,18,40,male,maori,0.0897,0.0733,0.0886
17,18,45,male,maori,0.0897,0.0733,0.0886
17,18,50,male,maori,0.0858,0.0731,0.0885
17,18,55,male,maori,0.0821,0.073,0.0883
17,18,60,male,maori,0.160416073766525,0.0797954833382418,0.0957545800058902
17,18,65,male,maori,0.13811617950458402,0.0796361983268996,0.0955634379922795
17,18,70,male,maori,0.10690079440766198,0.0791172274710342,0.094940672965241
17,18,75,male,maori,0.0876972913788057,0.0785064468803741,0.0942077362564489
17,18,80,male,maori,0.0628,0.1085,0.1301
17,18,85,male,maori,0.0534,0.1057,0.1269
17,18,90,male,maori,0.0428,0.1018,0.1222
17,18,95,male,maori,0.0281,0.0955,0.1145
17,18,100,male,maori,0.0157,0.0893,0.1072
17,18,105,male,maori,0.1283,0.0869,0.1043
17,18,0,male,non-maori,0.05,0.0434,0.0521
17,18,5,male,non-maori,0.0514,0.0413,0.0496
17,18,10,male,non-maori,0.0558,0.0412,0.0495
17,18,15,male,non-maori,0.0589,0.0418,0.0501
17,18,20,male,non-maori,0.0589,0.0418,0.0501
17,18,25,male,non-maori,0.0589,0.0418,0.0501
17,18,30,male,non-maori,0.0589,0.0418,0.0501
17,18,35,male,non-maori,0.0589,0.0418,0.0501
17,18,40,male,non-maori,0.06,0.042,0.0505
17,18,45,male,non-maori,0.0589,0.0418,0.0501
17,18,50,male,non-maori,0.0589,0.0418,0.0501
17,18,55,male,non-maori,0.0622,0.0427,0.0512
17,18,60,male,non-maori,0.0316,0.0543,0.0651
17,18,65,male,non-maori,0.0322,0.0573,0.0687
17,18,70,male,non-maori,0.0324,0.057999999999999996,0.0696
17,18,75,male,non-maori,0.0333,0.062,0.0744
17,18,80,male,non-maori,0.1064,0.0689,0.0827
17,18,85,male,non-maori,0.1201,0.0719,0.0863
17,18,90,male,non-maori,0.1314,0.0742,0.0891
17,18,95,male,non-maori,0.1667,0.0808,0.09699999999999999
17,18,100,male,non-maori,0.248,0.0844,0.1012
17,18,105,male,non-maori,0.248,0.0844,0.1012
18,19,0,female,maori,0.096,0.0517,0.0625
18,19,5,female,maori,0.0633,0.0545,0.066
18,19,10,female,maori,0.0446,0.0589,0.0712
18,19,15,female,maori,0.0341,0.0634,0.0767
18,19,20,female,maori,0.0341,0.0634,0.0767
18,19,25,female,maori,0.0341,0.0634,0.0767
18,19,30,female,maori,0.0341,0.0634,0.0767
18,19,35,female,maori,0.0341,0.0634,0.0767
18,19,40,female,maori,0.0341,0.0634,0.0767
18,19,45,female,maori,0.0341,0.0634,0.0767
18,19,50,female,maori,0.0341,0.0634,0.0767
18,19,55,female,maori,0.0324,0.0646,0.0782
18,19,60,female,maori,0.776868500843149,0.0923324996167504,0.11079899954010099
18,19,65,female,maori,0.7675752608472951,0.0965566996148657,0.115868039537839
18,19,70,female,maori,0.7486953703385891,0.105138468027914,0.126166161633497
18,19,75,female,maori,0.729435508790427,0.113892950549806,0.136671540659767
18,19,80,female,maori,0.6776802679303969,0.137418060031638,0.164901672037965
18,19,85,female,maori,0.6603365296485649,0.14530157743247102,0.174361892918965
18,19,90,female,maori,0.6351960022830639,0.156729089871335,0.188074907845602
18,19,95,female,maori,0.614523405820018,0.16612572462726402,0.199350869552717
18,19,100,female,maori,0.599082966631134,0.17314410607675698,0.20777292729210897
18,19,105,female,maori,0.593521642691329,0.17567198059485,0.21080637671382002
18,19,0,female,non-maori,0.0298,0.0444,0.0533
18,19,5,female,non-maori,0.0171,0.0429,0.0515
18,19,10,female,non-maori,0.0164,0.0432,0.0519
18,19,15,female,non-maori,0.0129,0.0443,0.0532
18,19,20,female,non-maori,0.0129,0.0443,0.0532
18,19,25,female,non-maori,0.0129,0.0443,0.0532
18,19,30,female,non-maori,0.0129,0.0443,0.0532
18,19,35,female,non-maori,0.0129,0.0443,0.0532
18,19,40,female,non-maori,0.0129,0.0443,0.0532
18,19,45,female,non-maori,0.0129,0.0443,0.0532
18,19,50,female,non-maori,0.0129,0.0443,0.0532
18,19,55,female,non-maori,0.0129,0.0443,0.0532
18,19,60,female,non-maori,0.21723020923791397,0.0729641388178053,0.0875569665813663
18,19,65,female,non-maori,0.22677372638259002,0.0757220851533176,0.0908665021839811
18,19,70,female,non-maori,0.25015877064421105,0.0816439612752642,0.09797275353031698
18,19,75,female,non-maori,0.28028923412217305,0.0881628780537742,0.10579545366452901
18,19,80,female,non-maori,0.3432892308362439,0.11349060981053999,0.136188731772648
18,19,85,female,non-maori,0.406766244772294,0.117333933910075,0.14080072069209001
18,19,90,female,non-maori,0.67112661654735,0.129506123880324,0.155407348656388
18,19,95,female,non-maori,0.6759025486111819,0.138226114267644,0.16587133712117302
18,19,100,female,non-maori,0.650383550291151,0.149825658958568,0.179790790750282
18,19,105,female,non-maori,0.7189492607935279,0.118659426912033,0.142391312294439
18,19,0,male,maori,0.1729,0.0776,0.0939
18,19,5,male,maori,0.1299,0.0752,0.091
18,19,10,male,maori,0.1028,0.0738,0.0893
18,19,15,male,maori,0.0858,0.0731,0.0885
18,19,20,male,maori,0.0858,0.0731,0.0885
18,19,25,male,maori,0.0858,0.0731,0.0885
18,19,30,male,maori,0.0858,0.0731,0.0885
18,19,35,male,maori,0.0858,0.0731,0.0885
18,19,40,male,maori,0.0858,0.0731,0.0885
18,19,45,male,maori,0.0858,0.0731,0.0885
18,19,50,male,maori,0.0821,0.073,0.0883
18,19,55,male,maori,0.078,0.0728,0.08800000000000001
18,19,60,male,maori,0.14910438277372398,0.0797122096279904,0.0956546515535885
18,19,65,male,maori,0.127416936054896,0.07951204267888999,0.095414451214668
18,19,70,male,maori,0.0971650317580983,0.0788457509330582,0.0946149011196698
18,19,75,male,maori,0.0785393962611459,0.0781184947124385,0.0937421936549262
18,19,80,male,maori,0.0606,0.1079,0.1294
18,19,85,male,maori,0.051,0.1049,0.1259
18,19,90,male,maori,0.0399,0.1007,0.1208
18,19,95,male,maori,0.025,0.094,0.1128
18,19,100,male,maori,0.0168,0.0877,0.1052
18,19,105,male,maori,0.0516,0.0628,0.0753
18,19,0,male,non-maori,0.05,0.0434,0.0521
18,19,5,male,non-maori,0.0514,0.0413,0.0496
18,19,10,male,non-maori,0.0558,0.0412,0.0495
18,19,15,male,non-maori,0.06,0.042,0.0505
18,19,20,male,non-maori,0.06,0.042,0.0505
18,19,25,male,non-maori,0.06,0.042,0.0505
18,19,30,male,non-maori,0.06,0.042,0.0505
18,19,35,male,non-maori,0.06,0.042,0.0505
18,19,40,male,non-maori,0.0612,0.0423,0.0508
18,19,45,male,non-maori,0.06,0.042,0.0505
18,19,50,male,non-maori,0.06,0.042,0.0505
18,19,55,male,non-maori,0.0634,0.0432,0.0519
18,19,60,male,non-maori,0.0317,0.055,0.066
18,19,65,male,non-maori,0.0324,0.057999999999999996,0.0696
18,19,70,male,non-maori,0.0326,0.0588,0.0706
18,19,75,male,non-maori,0.0335,0.0628,0.0754
18,19,80,male,non-maori,0.1097,0.0697,0.0836
18,19,85,male,non-maori,0.1237,0.0727,0.0872
18,19,90,male,non-maori,0.1354,0.075,0.09
18,19,95,male,non-maori,0.1717,0.0817,0.098
18,19,100,male,non-maori,0.1842,0.0652,0.0783
18,19,105,male,non-maori,0.1842,0.0652,0.0783
19,20,0,female,maori,0.096,0.0517,0.0625
19,20,5,female,maori,0.0633,0.0545,0.066
19,20,10,female,maori,0.0446,0.0589,0.0712
19,20,15,female,maori,0.0324,0.0646,0.0782
19,20,20,female,maori,0.0324,0.0646,0.0782
19,20,25,female,maori,0.0324,0.0646,0.0782
19,20,30,female,maori,0.0324,0.0646,0.0782
19,20,35,female,maori,0.0324,0.0646,0.0782
19,20,40,female,maori,0.0324,0.0646,0.0782
19,20,45,female,maori,0.0324,0.0646,0.0782
19,20,50,female,maori,0.0324,0.0646,0.0782
19,20,55,female,maori,0.0291,0.0659,0.0797
19,20,60,female,maori,0.7722347116664592,0.0944387674243366,0.11332652090920402
19,20,65,female,maori,0.7628897314009281,0.0986864857268509,0.11842378287222098
19,20,70,female,maori,0.743924014541475,0.107307266117511,0.128768719341014
19,20,75,female,maori,0.724708929440144,0.116041395709025,0.13924967485082998
19,20,80,female,maori,0.6733127111981879,0.139403313091733,0.16728397571007902
19,20,85,female,maori,0.656139875040934,0.147209147708666,0.176650977250399
19,20,90,female,maori,0.63105196042072,0.15861274526330899,0.19033529431597102
19,20,95,female,maori,0.610397261221045,0.168001244899525,0.20160149387943
19,20,100,female,maori,0.598060925584486,0.17360867018887,0.20833040422664398
19,20,105,female,maori,0.594815947185963,0.175083660370017,0.21010039244401998
19,20,0,female,non-maori,0.0298,0.0444,0.0533
19,20,5,female,non-maori,0.0171,0.0429,0.0515
19,20,10,female,non-maori,0.0164,0.0432,0.0519
19,20,15,female,non-maori,0.0124,0.0447,0.0536
19,20,20,female,non-maori,0.0124,0.0447,0.0536
19,20,25,female,non-maori,0.0124,0.0447,0.0536
19,20,30,female,non-maori,0.0124,0.0447,0.0536
19,20,35,female,non-maori,0.0124,0.0447,0.0536
19,20,40,female,non-maori,0.0124,0.0447,0.0536
19,20,45,female,non-maori,0.0124,0.0447,0.0536
19,20,50,female,non-maori,0.0124,0.0447,0.0536
19,20,55,female,non-maori,0.0124,0.0447,0.0536
19,20,60,female,non-maori,0.221835099671848,0.0743270317383076,0.0891924380859691
19,20,65,female,non-maori,0.23205958588809603,0.077150413215623,0.0925804958587476
19,20,70,female,non-maori,0.25699454485850504,0.0832160167816798,0.0998592201380158
19,20,75,female,non-maori,0.28903647327973,0.0898897439752059,0.10786769277024699
19,20,80,female,non-maori,0.37383427333238295,0.11541037360595201,0.138492448327143
19,20,85,female,non-maori,0.44242770832835204,0.11928921773638,0.143147061283656
19,20,90,female,non-maori,0.690399466238604,0.13163660625518,0.157963927506216
19,20,95,female,non-maori,0.67093154300715,0.14048566226947698,0.168582794723373
19,20,100,female,non-maori,0.648013574164079,0.15090292083451,0.18108350500141102
19,20,105,female,non-maori,0.7130490112124309,0.121341358539804,0.14560963024776502
19,20,0,male,maori,0.1729,0.0776,0.0939
19,20,5,male,maori,0.1299,0.0752,0.091
19,20,10,male,maori,0.1028,0.0738,0.0893
19,20,15,male,maori,0.0821,0.073,0.0883
19,20,20,male,maori,0.0821,0.073,0.0883
19,20,25,male,maori,0.0821,0.073,0.0883
19,20,30,male,maori,0.0821,0.073,0.0883
19,20,35,male,maori,0.0821,0.073,0.0883
19,20,40,male,maori,0.0821,0.073,0.0883
19,20,45,male,maori,0.0821,0.073,0.0883
19,20,50,male,maori,0.078,0.0728,0.08800000000000001
19,20,55,male,maori,0.0744,0.0728,0.0881
19,20,60,male,maori,0.13811617950458402,0.0796361983268996,0.0955634379922795
19,20,65,male,maori,0.11701050990669601,0.0793392022613566,0.0952070427136279
19,20,70,male,maori,0.0876972913788057,0.0785064468803741,0.0942077362564489
19,20,75,male,maori,0.0696939963683027,0.0776819297390854,0.0932183156869025
19,20,80,male,maori,0.0583,0.1072,0.1287
19,20,85,male,maori,0.0483,0.1039,0.1247
19,20,90,male,maori,0.0371,0.0995,0.1194
19,20,95,male,maori,0.0219,0.0925,0.111
19,20,100,male,maori,0.0573,0.0862,0.1034
19,20,105,male,maori,0.0944,0.087,0.1045
19,20,0,male,non-maori,0.05,0.0434,0.0521
19,20,5,male,non-maori,0.0514,0.0413,0.0496
19,20,10,male,non-maori,0.0558,0.0412,0.0495
19,20,15,male,non-maori,0.0612,0.0423,0.0508
19,20,20,male,non-maori,0.0612,0.0423,0.0508
19,20,25,male,non-maori,0.0612,0.0423,0.0508
19,20,30,male,non-maori,0.0612,0.0423,0.0508
19,20,35,male,non-maori,0.0612,0.0423,0.0508
19,20,40,male,non-maori,0.0622,0.0427,0.0512
19,20,45,male,non-maori,0.0612,0.0423,0.0508
19,20,50,male,non-maori,0.0612,0.0423,0.0508
19,20,55,male,non-maori,0.0645,0.0438,0.0526
19,20,60,male,non-maori,0.0319,0.0557,0.0669
19,20,65,male,non-maori,0.0326,0.0588,0.0706
19,20,70,male,non-maori,0.0328,0.0596,0.0715
19,20,75,male,non-maori,0.0337,0.0637,0.0764
19,20,80,male,non-maori,0.113,0.0704,0.0845
19,20,85,male,non-maori,0.1275,0.0735,0.0881
19,20,90,male,non-maori,0.1395,0.0758,0.091
19,20,95,male,non-maori,0.1768,0.0826,0.0991
19,20,100,male,non-maori,0.2229,0.0851,0.1021
19,20,105,male,non-maori,0.2229,0.0851,0.1021
20,120,0,female,maori,0.096,0.0517,0.0625
20,120,5,female,maori,0.0633,0.0545,0.066
20,120,10,female,maori,0.0446,0.0589,0.0712
20,120,15,female,maori,0.0324,0.0646,0.0782
20,120,20,female,maori,0.0291,0.0659,0.0797
20,120,25,female,maori,0.0291,0.0659,0.0797
20,120,30,female,maori,0.0291,0.0659,0.0797
20,120,35,female,maori,0.0291,0.0659,0.0797
20,120,40,female,maori,0.0291,0.0659,0.0797
20,120,45,female,maori,0.0291,0.0659,0.0797
20,120,50,female,maori,0.0291,0.0659,0.0797
20,120,55,female,maori,0.0291,0.0659,0.0797
20,120,60,female,maori,0.0277,0.0674,0.0815
20,120,65,female,maori,0.7675752608472951,0.0965566996148657,0.115868039537839
20,120,70,female,maori,0.758177685795891,0.100828324638231,0.12099398956587801
20,120,75,female,maori,0.7391240133868341,0.10948908482416699,0.131386901789
20,120,80,female,maori,0.7199502006487629,0.118204454250562,0.14184534510067498
20,120,85,female,maori,0.66892245996718,0.1413988818331,0.16967865819972
20,120,90,female,maori,0.651919420544927,0.14912753611594198,0.17895304333913103
20,120,95,female,maori,0.626881109314724,0.16050858667512502,0.19261030401014997
20,120,100,female,maori,0.606238031102681,0.16989180404423598,0.203870164853083
20,120,105,female,maori,0.597016064854869,0.17408360688414998,0.20890032826098104
20,120,0,female,non-maori,0.0298,0.0444,0.0533
20,120,5,female,non-maori,0.0171,0.0429,0.0515
20,120,10,female,non-maori,0.0164,0.0432,0.0519
20,120,15,female,non-maori,0.0124,0.0447,0.0536
20,120,20,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,25,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,30,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,35,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,40,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,45,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,50,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,55,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,60,female,non-maori,0.0122,0.045,0.054000000000000006
20,120,65,female,non-maori,0.22677372638259002,0.0757220851533176,0.0908665021839811
20,120,70,female,non-maori,0.23771146808945498,0.0786131764171172,0.0943358117005406
20,120,75,female,non-maori,0.264265530771437,0.0848277224558008,0.101793266946961
20,120,80,female,non-maori,0.298323584625985,0.0916630153575382,0.109995618429046
20,120,85,female,non-maori,0.406766244772294,0.117333933910075,0.14080072069209001
20,120,90,female,non-maori,0.48105714903477104,0.121276581946244,0.145531898335492
20,120,95,female,non-maori,0.685633679328969,0.133802873032287,0.16056344763874403
20,120,100,female,non-maori,0.6658705600891429,0.14278610905039002,0.171343330860468
20,120,105,female,non-maori,0.734455016166183,0.11161135628809898,0.133933627545718
20,120,0,male,maori,0.1729,0.0776,0.0939
20,120,5,male,maori,0.1299,0.0752,0.091
20,120,10,male,maori,0.1028,0.0738,0.0893
20,120,15,male,maori,0.0821,0.073,0.0883
20,120,20,male,maori,0.078,0.0728,0.08800000000000001
20,120,25,male,maori,0.078,0.0728,0.08800000000000001
20,120,30,male,maori,0.078,0.0728,0.08800000000000001
20,120,35,male,maori,0.078,0.0728,0.08800000000000001
20,120,40,male,maori,0.078,0.0728,0.08800000000000001
20,120,45,male,maori,0.078,0.0728,0.08800000000000001
20,120,50,male,maori,0.078,0.0728,0.08800000000000001
20,120,55,male,maori,0.0744,0.0728,0.0881
20,120,60,male,maori,0.0708,0.0728,0.0881
20,120,65,male,maori,0.127416936054896,0.07951204267888999,0.095414451214668
20,120,70,male,maori,0.10690079440766198,0.0791172274710342,0.094940672965241
20,120,75,male,maori,0.0785393962611459,0.0781184947124385,0.0937421936549262
20,120,80,male,maori,0.0611634325805592,0.0771969152405447,0.0926362982886536
20,120,85,male,maori,0.0559,0.1065,0.1278
20,120,90,male,maori,0.0456,0.1029,0.1235
20,120,95,male,maori,0.0341,0.0982,0.1179
20,120,100,male,maori,0.0188,0.0909,0.1091
20,120,105,male,maori,0.0622,0.0867,0.1041
20,120,0,male,non-maori,0.05,0.0434,0.0521
20,120,5,male,non-maori,0.0514,0.0413,0.0496
20,120,10,male,non-maori,0.0558,0.0412,0.0495
20,120,15,male,non-maori,0.0612,0.0423,0.0508
20,120,20,male,non-maori,0.0622,0.0427,0.0512
20,120,25,male,non-maori,0.0622,0.0427,0.0512
20,120,30,male,non-maori,0.0622,0.0427,0.0512
20,120,35,male,non-maori,0.0622,0.0427,0.0512
20,120,40,male,non-maori,0.0622,0.0427,0.0512
20,120,45,male,non-maori,0.0634,0.0432,0.0519
20,120,50,male,non-maori,0.0622,0.0427,0.0512
20,120,55,male,non-maori,0.0622,0.0427,0.0512
20,120,60,male,non-maori,0.0657,0.0444,0.0533
20,120,65,male,non-maori,0.0321,0.0565,0.0678
20,120,70,male,non-maori,0.0328,0.0596,0.0715
20,120,75,male,non-maori,0.0329,0.0604,0.0725
20,120,80,male,non-maori,0.0339,0.0645,0.0774
