year_start,year_end,agecategory,sex,strata,cscv,qsqv_1,qscv_1
15,16,10,female,non-maori,0.0245,0.0108,0.0108
15,16,15,female,non-maori,0.0246,0.0109,0.0109
15,16,20,female,non-maori,0.0246,0.0109,0.0109
15,16,25,female,non-maori,0.0246,0.0109,0.0109
15,16,30,female,non-maori,0.0246,0.0109,0.0109
15,16,35,female,non-maori,0.0246,0.0109,0.0109
15,16,40,female,non-maori,0.0246,0.0109,0.0109
15,16,45,female,non-maori,0.0246,0.0109,0.0109
15,16,50,female,non-maori,0.0246,0.0109,0.0109
15,16,55,female,non-maori,0.0246,0.0109,0.0109
15,16,60,female,non-maori,0.0598573973861094,0.0173076963067871,0.0173076963067871
15,16,65,female,non-maori,0.0610662036049198,0.0179080837165329,0.0179080837165329
15,16,70,female,non-maori,0.0635575437096747,0.0192876033039058,0.0192876033039058
15,16,75,female,non-maori,0.0661505239222332,0.02080400419542,0.02080400419542
15,16,80,female,non-maori,0.0469318694644947,0.026979053800752006,0.026979053800752006
15,16,85,female,non-maori,0.0509035006694605,0.0279004574578161,0.0279004574578161
15,16,90,female,non-maori,0.0649511789070257,0.0308241087534977,0.0308241087534977
15,16,95,female,non-maori,0.0764093720015848,0.032909151563795,0.032909151563795
15,16,100,female,non-maori,0.0974958249585749,0.036282320869762,0.036282320869762
15,16,105,female,non-maori,0.140522251813828,0.0327939223769175,0.0327939223769175
15,16,0,male,maori,0.0225,0.0133,0.0194
15,16,5,male,maori,0.0258,0.0129,0.0188
15,16,10,male,maori,0.0295,0.0127,0.0185
15,16,15,male,maori,0.0302,0.0126,0.0184
15,16,20,male,maori,0.0302,0.0126,0.0184
15,16,25,male,maori,0.0302,0.0126,0.0184
15,16,30,male,maori,0.0302,0.0126,0.0184
15,16,35,male,maori,0.0302,0.0126,0.0184
15,16,40,male,maori,0.0302,0.0126,0.0184
15,16,45,male,maori,0.0302,0.0126,0.0184
15,16,50,male,maori,0.031,0.0126,0.0184
15,16,55,male,maori,0.0318,0.0126,0.0183
15,16,60,male,maori,0.0583293981182055,0.0199545640712017,0.0199545640712017
15,16,65,male,maori,0.0591473697370818,0.0199488708345605,0.0199488708345605
15,16,70,male,maori,0.0602956388555351,0.0198780106697225,0.0198780106697225
15,16,75,male,maori,0.061005875449635004,0.0197793068677585,0.0197793068677585
15,16,80,male,maori,0.034,0.0273,0.0273
15,16,85,male,maori,0.0399,0.0268,0.0268
15,16,90,male,maori,0.0464,0.026000000000000002,0.026000000000000002
15,16,95,male,maori,0.0553,0.0246,0.0246
15,16,100,male,maori,0.0631,0.0231,0.0231
15,16,105,male,maori,0.0758,0.0217,0.0217
15,16,0,male,non-maori,0.0251,0.0109,0.0109
15,16,5,male,non-maori,0.0294,0.0103,0.0103
15,16,10,male,non-maori,0.0341,0.0103,0.0103
15,16,15,male,non-maori,0.0351,0.0103,0.0103
15,16,20,male,non-maori,0.0351,0.0103,0.0103
15,16,25,male,non-maori,0.0351,0.0103,0.0103
15,16,30,male,non-maori,0.0351,0.0103,0.0103
15,16,35,male,non-maori,0.0351,0.0103,0.0103
15,16,40,male,non-maori,0.0361,0.0104,0.0104
15,16,45,male,non-maori,0.0351,0.0103,0.0103
15,16,50,male,non-maori,0.0351,0.0103,0.0103
15,16,55,male,non-maori,0.0381,0.0105,0.0105
15,16,60,male,non-maori,0.0394,0.0132,0.0132
15,16,65,male,non-maori,0.0416,0.0139,0.0139
15,16,70,male,non-maori,0.0422,0.0141,0.0141
15,16,75,male,non-maori,0.0449,0.0151,0.0151
15,16,80,male,non-maori,0.0804,0.0169,0.0169
15,16,85,male,non-maori,0.0884,0.0176,0.0176
15,16,90,male,non-maori,0.095,0.0182,0.0182
15,16,95,male,non-maori,0.1149,0.0198,0.0198
15,16,100,male,non-maori,0.1325,0.021,0.021
15,16,105,male,non-maori,0.1325,0.021,0.021
16,17,0,female,maori,0.0079,0.0089,0.0129
16,17,5,female,maori,0.0078,0.0094,0.0136
16,17,10,female,maori,0.0078,0.0101,0.0147
16,17,15,female,maori,0.0078,0.0105,0.0153
16,17,20,female,maori,0.0078,0.0105,0.0153
16,17,25,female,maori,0.0078,0.0105,0.0153
16,17,30,female,maori,0.0078,0.0105,0.0153
16,17,35,female,maori,0.0078,0.0105,0.0153
16,17,40,female,maori,0.0078,0.0105,0.0153
16,17,45,female,maori,0.0078,0.0105,0.0153
16,17,50,female,maori,0.0078,0.0105,0.0153
16,17,55,female,maori,0.0078,0.0107,0.0156
16,17,60,female,maori,0.0426578196288927,0.0220768777519776,0.0220768777519776
16,17,65,female,maori,0.0419116897063574,0.0230831249041876,0.0230831249041876
16,17,70,female,maori,0.0404583533730855,0.0252070811595578,0.0252070811595578
16,17,75,female,maori,0.0390554131587103,0.0273722712060416,0.0273722712060416
16,17,80,female,maori,0.0337622350228325,0.0333696277637788,0.0333696277637788
16,17,85,female,maori,0.0374896535761788,0.035349720458275,0.035349720458275
16,17,90,female,maori,0.0438663788684542,0.0382492896778374,0.0382492896778374
16,17,95,female,maori,0.0500013906863527,0.0406042398611168,0.0406042398611168
16,17,100,female,maori,0.0585062740934697,0.0430599455210152,0.0430599455210152
16,17,105,female,maori,0.0684577781000494,0.043767947144459,0.043767947144459
16,17,0,female,non-maori,0.0227,0.0111,0.0111
16,17,5,female,non-maori,0.0236,0.0107,0.0107
16,17,10,female,non-maori,0.0245,0.0108,0.0108
16,17,15,female,non-maori,0.0248,0.0109,0.0109
16,17,20,female,non-maori,0.0248,0.0109,0.0109
16,17,25,female,non-maori,0.0248,0.0109,0.0109
16,17,30,female,non-maori,0.0248,0.0109,0.0109
16,17,35,female,non-maori,0.0248,0.0109,0.0109
16,17,40,female,non-maori,0.0248,0.0109,0.0109
16,17,45,female,non-maori,0.0248,0.0109,0.0109
16,17,50,female,non-maori,0.0248,0.0109,0.0109
16,17,55,female,non-maori,0.0248,0.0109,0.0109
16,17,60,female,non-maori,0.0604587794785898,0.0176047479547866,0.0176047479547866
16,17,65,female,non-maori,0.0616797304688908,0.0182410347044513,0.0182410347044513
16,17,70,female,non-maori,0.0641961008521193,0.0196532941042793,0.0196532941042793
16,17,75,female,non-maori,0.0668151325125202,0.0212069306139502,0.0212069306139502
16,17,80,female,non-maori,0.0488773613107841,0.0274359453512032,0.0274359453512032
16,17,85,female,non-maori,0.05301363066492,0.028372652452634997,0.028372652452634997
16,17,90,female,non-maori,0.0676436348098553,0.0313373065860198,0.0313373065860198
16,17,95,female,non-maori,0.0795768105013795,0.0334507182580717,0.0334507182580717
16,17,100,female,non-maori,0.101537371452853,0.0368786748238819,0.0368786748238819
16,17,105,female,non-maori,0.14634739575642802,0.0283396554368711,0.0283396554368711
16,17,0,male,maori,0.0225,0.0133,0.0194
16,17,5,male,maori,0.0258,0.0129,0.0188
16,17,10,male,maori,0.0295,0.0127,0.0185
16,17,15,male,maori,0.031,0.0126,0.0184
16,17,20,male,maori,0.031,0.0126,0.0184
16,17,25,male,maori,0.031,0.0126,0.0184
16,17,30,male,maori,0.031,0.0126,0.0184
16,17,35,male,maori,0.031,0.0126,0.0184
16,17,40,male,maori,0.031,0.0126,0.0184
16,17,45,male,maori,0.031,0.0126,0.0184
16,17,50,male,maori,0.0318,0.0126,0.0183
16,17,55,male,maori,0.0326,0.0125,0.0183
16,17,60,male,maori,0.0587434633985571,0.0199576339468267,0.0199576339468267
16,17,65,male,maori,0.0595408648966003,0.0199280524069976,0.0199280524069976
16,17,70,male,maori,0.060656440073243,0.0198348005653391,0.0198348005653391
16,17,75,male,maori,0.0613437211427703,0.0197114377332645,0.0197114377332645
16,17,80,male,maori,0.0354,0.0272,0.0272
16,17,85,male,maori,0.0414,0.0266,0.0266
16,17,90,male,maori,0.0481,0.0257,0.0257
16,17,95,male,maori,0.0572,0.0242,0.0242
16,17,100,male,maori,0.0652,0.0227,0.0227
16,17,105,male,maori,0.078,0.0217,0.0217
16,17,0,male,non-maori,0.0251,0.0109,0.0109
16,17,5,male,non-maori,0.0294,0.0103,0.0103
16,17,10,male,non-maori,0.0341,0.0103,0.0103
16,17,15,male,non-maori,0.0361,0.0104,0.0104
16,17,20,male,non-maori,0.0361,0.0104,0.0104
16,17,25,male,non-maori,0.0361,0.0104,0.0104
16,17,30,male,non-maori,0.0361,0.0104,0.0104
16,17,35,male,non-maori,0.0361,0.0104,0.0104
16,17,40,male,non-maori,0.0371,0.0104,0.0104
16,17,45,male,non-maori,0.0361,0.0104,0.0104
16,17,50,male,non-maori,0.0361,0.0104,0.0104
16,17,55,male,non-maori,0.0391,0.0106,0.0106
16,17,60,male,non-maori,0.04,0.0134,0.0134
16,17,65,male,non-maori,0.0422,0.0141,0.0141
16,17,70,male,non-maori,0.0427,0.0143,0.0143
16,17,75,male,non-maori,0.0455,0.0153,0.0153
16,17,80,male,non-maori,0.0824,0.0171,0.0171
16,17,85,male,non-maori,0.0906,0.0178,0.0178
16,17,90,male,non-maori,0.0973,0.0184,0.0184
16,17,95,male,non-maori,0.1176,0.02,0.02
16,17,100,male,non-maori,0.1356,0.021,0.021
16,17,105,male,non-maori,0.1356,0.021,0.021
17,18,0,female,maori,0.0079,0.0089,0.0129
17,18,5,female,maori,0.0078,0.0094,0.0136
17,18,10,female,maori,0.0078,0.0101,0.0147
17,18,15,female,maori,0.0078,0.0107,0.0156
17,18,20,female,maori,0.0078,0.0107,0.0156
17,18,25,female,maori,0.0078,0.0107,0.0156
17,18,30,female,maori,0.0078,0.0107,0.0156
17,18,35,female,maori,0.0078,0.0107,0.0156
17,18,40,female,maori,0.0078,0.0107,0.0156
17,18,45,female,maori,0.0078,0.0107,0.0156
17,18,50,female,maori,0.0078,0.0107,0.0156
17,18,55,female,maori,0.0078,0.0109,0.0159
17,18,60,female,maori,0.0422831089187623,0.022578725729218,0.022578725729218
17,18,65,female,maori,0.0415435330788209,0.0236096918560842,0.0236096918560842
17,18,70,female,maori,0.0401029630025737,0.0257456058536709,0.0257456058536709
17,18,75,female,maori,0.0387123463604902,0.027921054434222003,0.027921054434222003
17,18,80,female,maori,0.0346578205227843,0.0338607804051166,0.0338607804051166
17,18,85,female,maori,0.0384841135139861,0.0358511901113978,0.0358511901113978
17,18,90,female,maori,0.0450299894180345,0.0387143276445773,0.0387143276445773
17,18,95,female,maori,0.0513277400955621,0.0410661260402892,0.0410661260402892
17,18,100,female,maori,0.0600582261694766,0.0431720756908427,0.0431720756908427
17,18,105,female,maori,0.0702737062630948,0.0438972606558107,0.0438972606558107
17,18,0,female,non-maori,0.0227,0.0111,0.0111
17,18,5,female,non-maori,0.0236,0.0107,0.0107
17,18,10,female,non-maori,0.0245,0.0108,0.0108
17,18,15,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,20,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,25,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,30,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,35,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,40,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,45,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,50,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,55,female,non-maori,0.025,0.011000000000000001,0.011000000000000001
17,18,60,female,non-maori,0.0610662036049198,0.0179080837165329,0.0179080837165329
17,18,65,female,non-maori,0.0622994213841797,0.0185817579345769,0.0185817579345769
17,18,70,female,non-maori,0.0648410735229239,0.0200275325023675,0.0200275325023675
17,18,75,female,non-maori,0.0674864183678097,0.0216201418465128,0.0216201418465128
17,18,80,female,non-maori,0.0509035006694605,0.0279004574578161,0.0279004574578161
17,18,85,female,non-maori,0.055211233005879996,0.0288525934014881,0.0288525934014881
17,18,90,female,non-maori,0.0704477025249824,0.031852643322047,0.031852643322047
17,18,95,female,non-maori,0.0828755505207021,0.0340014736209117,0.0340014736209117
17,18,100,female,non-maori,0.10574645433212401,0.0371654161064305,0.0371654161064305
17,18,105,female,non-maori,0.15241401250147898,0.029008473979077003,0.029008473979077003
17,18,0,male,maori,0.0225,0.0133,0.0194
17,18,5,male,maori,0.0258,0.0129,0.0188
17,18,10,male,maori,0.0295,0.0127,0.0185
17,18,15,male,maori,0.0318,0.0126,0.0183
17,18,20,male,maori,0.0318,0.0126,0.0183
17,18,25,male,maori,0.0318,0.0126,0.0183
17,18,30,male,maori,0.0318,0.0126,0.0183
17,18,35,male,maori,0.0318,0.0126,0.0183
17,18,40,male,maori,0.0318,0.0126,0.0183
17,18,45,male,maori,0.0318,0.0126,0.0183
17,18,50,male,maori,0.0326,0.0125,0.0183
17,18,55,male,maori,0.0334,0.0125,0.0182
17,18,60,male,maori,0.0591473697370818,0.0199488708345605,0.0199488708345605
17,18,65,male,maori,0.0599237018136436,0.0199090495817249,0.0199090495817249
17,18,70,male,maori,0.061005875449635004,0.0197793068677585,0.0197793068677585
17,18,75,male,maori,0.061669759723873,0.0196266117200935,0.0196266117200935
17,18,80,male,maori,0.0369,0.0271,0.0271
17,18,85,male,maori,0.043,0.0264,0.0264
17,18,90,male,maori,0.0498,0.0255,0.0255
17,18,95,male,maori,0.0592,0.0239,0.0239
17,18,100,male,maori,0.0672,0.0223,0.0223
17,18,105,male,maori,0.0802,0.0217,0.0217
17,18,0,male,non-maori,0.0251,0.0109,0.0109
17,18,5,male,non-maori,0.0294,0.0103,0.0103
17,18,10,male,non-maori,0.0341,0.0103,0.0103
17,18,15,male,non-maori,0.0371,0.0104,0.0104
17,18,20,male,non-maori,0.0371,0.0104,0.0104
17,18,25,male,non-maori,0.0371,0.0104,0.0104
17,18,30,male,non-maori,0.0371,0.0104,0.0104
17,18,35,male,non-maori,0.0371,0.0104,0.0104
17,18,40,male,non-maori,0.0381,0.0105,0.0105
17,18,45,male,non-maori,0.0371,0.0104,0.0104
17,18,50,male,non-maori,0.0371,0.0104,0.0104
17,18,55,male,non-maori,0.0402,0.0107,0.0107
17,18,60,male,non-maori,0.0405,0.0136,0.0136
17,18,65,male,non-maori,0.0427,0.0143,0.0143
17,18,70,male,non-maori,0.0433,0.0145,0.0145
17,18,75,male,non-maori,0.046,0.0155,0.0155
17,18,80,male,non-maori,0.0843,0.0172,0.0172
17,18,85,male,non-maori,0.0927,0.018000000000000002,0.018000000000000002
17,18,90,male,non-maori,0.0996,0.0186,0.0186
17,18,95,male,non-maori,0.1204,0.0202,0.0202
17,18,100,male,non-maori,0.1389,0.0211,0.0211
17,18,105,male,non-maori,0.1389,0.0211,0.0211
18,19,0,female,maori,0.0079,0.0089,0.0129
18,19,5,female,maori,0.0078,0.0094,0.0136
18,19,10,female,maori,0.0078,0.0101,0.0147
18,19,15,female,maori,0.0078,0.0109,0.0159
18,19,20,female,maori,0.0078,0.0109,0.0159
18,19,25,female,maori,0.0078,0.0109,0.0159
18,19,30,female,maori,0.0078,0.0109,0.0159
18,19,35,female,maori,0.0078,0.0109,0.0159
18,19,40,female,maori,0.0078,0.0109,0.0159
18,19,45,female,maori,0.0078,0.0109,0.0159
18,19,50,female,maori,0.0078,0.0109,0.0159
18,19,55,female,maori,0.0078,0.0111,0.0162
18,19,60,female,maori,0.0419116897063574,0.0230831249041876,0.0230831249041876
18,19,65,female,maori,0.0411786103772689,0.0241391749037164,0.0241391749037164
18,19,70,female,maori,0.0397506944179212,0.0262846170069786,0.0262846170069786
18,19,75,female,maori,0.0383722930965927,0.0284732376374515,0.0284732376374515
18,19,80,female,maori,0.0355771625479537,0.0343545150079094,0.0343545150079094
18,19,85,female,maori,0.0395049527451068,0.0363253943581176,0.0363253943581176
18,19,90,female,maori,0.0462244661924098,0.0391822724678337,0.0391822724678337
18,19,95,female,maori,0.0526892725813051,0.0415314311568161,0.0415314311568161
18,19,100,female,maori,0.0616513457148453,0.0432860265191893,0.0432860265191893
18,19,105,female,maori,0.07213780419128399,0.0439179951487126,0.0439179951487126
18,19,0,female,non-maori,0.0227,0.0111,0.0111
18,19,5,female,non-maori,0.0236,0.0107,0.0107
18,19,10,female,non-maori,0.0245,0.0108,0.0108
18,19,15,female,non-maori,0.0251,0.0111,0.0111
18,19,20,female,non-maori,0.0251,0.0111,0.0111
18,19,25,female,non-maori,0.0251,0.0111,0.0111
18,19,30,female,non-maori,0.0251,0.0111,0.0111
18,19,35,female,non-maori,0.0251,0.0111,0.0111
18,19,40,female,non-maori,0.0251,0.0111,0.0111
18,19,45,female,non-maori,0.0251,0.0111,0.0111
18,19,50,female,non-maori,0.0251,0.0111,0.0111
18,19,55,female,non-maori,0.0251,0.0111,0.0111
18,19,60,female,non-maori,0.0616797304688908,0.0182410347044513,0.0182410347044513
18,19,65,female,non-maori,0.0629253382804769,0.0189305212883294,0.0189305212883294
18,19,70,female,non-maori,0.0654925261783469,0.020410990318816002,0.020410990318816002
18,19,75,female,non-maori,0.0681644485740054,0.0220407195134435,0.0220407195134435
18,19,80,female,non-maori,0.05301363066492,0.028372652452634997,0.028372652452634997
18,19,85,female,non-maori,0.0574999337301882,0.0293334834775188,0.0293334834775188
18,19,90,female,non-maori,0.0733680087564626,0.0323765309700809,0.0323765309700809
18,19,95,female,non-maori,0.0863110349715559,0.0345565285669111,0.0345565285669111
18,19,100,female,non-maori,0.110130018571619,0.037456414739642,0.037456414739642
18,19,105,female,non-maori,0.158732111950004,0.0296648567280082,0.0296648567280082
18,19,0,male,maori,0.0225,0.0133,0.0194
18,19,5,male,maori,0.0258,0.0129,0.0188
18,19,10,male,maori,0.0295,0.0127,0.0185
18,19,15,male,maori,0.0326,0.0125,0.0183
18,19,20,male,maori,0.0326,0.0125,0.0183
18,19,25,male,maori,0.0326,0.0125,0.0183
18,19,30,male,maori,0.0326,0.0125,0.0183
18,19,35,male,maori,0.0326,0.0125,0.0183
18,19,40,male,maori,0.0326,0.0125,0.0183
18,19,45,male,maori,0.0326,0.0125,0.0183
18,19,50,male,maori,0.0334,0.0125,0.0182
18,19,55,male,maori,0.0342,0.0125,0.0182
18,19,60,male,maori,0.0595408648966003,0.0199280524069976,0.0199280524069976
18,19,65,male,maori,0.0602956388555351,0.0198780106697225,0.0198780106697225
18,19,70,male,maori,0.0613437211427703,0.0197114377332645,0.0197114377332645
18,19,75,male,maori,0.06198378040963099,0.0195296236781096,0.0195296236781096
18,19,80,male,maori,0.0384,0.027000000000000003,0.027000000000000003
18,19,85,male,maori,0.0447,0.0262,0.0262
18,19,90,male,maori,0.0516,0.0252,0.0252
18,19,95,male,maori,0.0611,0.0235,0.0235
18,19,100,male,maori,0.0693,0.0219,0.0219
18,19,105,male,maori,0.0824,0.0157,0.0157
18,19,0,male,non-maori,0.0251,0.0109,0.0109
18,19,5,male,non-maori,0.0294,0.0103,0.0103
18,19,10,male,non-maori,0.0341,0.0103,0.0103
18,19,15,male,non-maori,0.0381,0.0105,0.0105
18,19,20,male,non-maori,0.0381,0.0105,0.0105
18,19,25,male,non-maori,0.0381,0.0105,0.0105
18,19,30,male,non-maori,0.0381,0.0105,0.0105
18,19,35,male,non-maori,0.0381,0.0105,0.0105
18,19,40,male,non-maori,0.0391,0.0106,0.0106
18,19,45,male,non-maori,0.0381,0.0105,0.0105
18,19,50,male,non-maori,0.0381,0.0105,0.0105
18,19,55,male,non-maori,0.0412,0.0108,0.0108
18,19,60,male,non-maori,0.0411,0.0138,0.0138
18,19,65,male,non-maori,0.0433,0.0145,0.0145
18,19,70,male,non-maori,0.0438,0.0147,0.0147
18,19,75,male,non-maori,0.0466,0.0157,0.0157
18,19,80,male,non-maori,0.0864,0.0174,0.0174
18,19,85,male,non-maori,0.095,0.0182,0.0182
18,19,90,male,non-maori,0.102,0.0188,0.0188
18,19,95,male,non-maori,0.1233,0.0204,0.0204
18,19,100,male,non-maori,0.1422,0.0163,0.0163
18,19,105,male,non-maori,0.1422,0.0163,0.0163
19,20,0,female,maori,0.0079,0.0089,0.0129
19,20,5,female,maori,0.0078,0.0094,0.0136
19,20,10,female,maori,0.0078,0.0101,0.0147
19,20,15,female,maori,0.0078,0.0111,0.0162
19,20,20,female,maori,0.0078,0.0111,0.0162
19,20,25,female,maori,0.0078,0.0111,0.0162
19,20,30,female,maori,0.0078,0.0111,0.0162
19,20,35,female,maori,0.0078,0.0111,0.0162
19,20,40,female,maori,0.0078,0.0111,0.0162
19,20,45,female,maori,0.0078,0.0111,0.0162
19,20,50,female,maori,0.0078,0.0111,0.0162
19,20,55,female,maori,0.0078,0.0113,0.0165
19,20,60,female,maori,0.0415435330788209,0.0236096918560842,0.0236096918560842
19,20,65,female,maori,0.0408168931945604,0.0246716214317127,0.0246716214317127
19,20,70,female,maori,0.0394015201970375,0.0268268165293778,0.0268268165293778
19,20,75,female,maori,0.03803522689582,0.0290103489272563,0.0290103489272563
19,20,80,female,maori,0.0365208912698771,0.0348508282729331,0.0348508282729331
19,20,85,female,maori,0.0405528710132804,0.0368022869271665,0.0368022869271665
19,20,90,female,maori,0.0474506279567876,0.0396531863158273,0.0396531863158273
19,20,95,female,maori,0.0540869214186795,0.0420003112248812,0.0420003112248812
19,20,100,female,maori,0.0632867247481762,0.0434021675472176,0.0434021675472176
19,20,105,female,maori,0.0740513496478683,0.0437709150925042,0.0437709150925042
19,20,0,female,non-maori,0.0227,0.0111,0.0111
19,20,5,female,non-maori,0.0236,0.0107,0.0107
19,20,10,female,non-maori,0.0245,0.0108,0.0108
19,20,15,female,non-maori,0.0253,0.0112,0.0112
19,20,20,female,non-maori,0.0253,0.0112,0.0112
19,20,25,female,non-maori,0.0253,0.0112,0.0112
19,20,30,female,non-maori,0.0253,0.0112,0.0112
19,20,35,female,non-maori,0.0253,0.0112,0.0112
19,20,40,female,non-maori,0.0253,0.0112,0.0112
19,20,45,female,non-maori,0.0253,0.0112,0.0112
19,20,50,female,non-maori,0.0253,0.0112,0.0112
19,20,55,female,non-maori,0.0253,0.0112,0.0112
19,20,60,female,non-maori,0.0622994213841797,0.0185817579345769,0.0185817579345769
19,20,65,female,non-maori,0.0635575437096747,0.0192876033039058,0.0192876033039058
19,20,70,female,non-maori,0.0661505239222332,0.02080400419542,0.02080400419542
19,20,75,female,non-maori,0.0688492908910174,0.0224724359938015,0.0224724359938015
19,20,80,female,non-maori,0.055211233005879996,0.0288525934014881,0.0288525934014881
19,20,85,female,non-maori,0.0598835091877755,0.029822304434095,0.029822304434095
19,20,90,female,non-maori,0.0764093720015848,0.032909151563795,0.032909151563795
19,20,95,female,non-maori,0.0898889323938821,0.0351214155673693,0.0351214155673693
19,20,100,female,non-maori,0.114695297040333,0.0377257302086274,0.0377257302086274
19,20,105,female,non-maori,0.165312118948802,0.030335339634951,0.030335339634951
19,20,0,male,maori,0.0225,0.0133,0.0194
19,20,5,male,maori,0.0258,0.0129,0.0188
19,20,10,male,maori,0.0295,0.0127,0.0185
19,20,15,male,maori,0.0334,0.0125,0.0182
19,20,20,male,maori,0.0334,0.0125,0.0182
19,20,25,male,maori,0.0334,0.0125,0.0182
19,20,30,male,maori,0.0334,0.0125,0.0182
19,20,35,male,maori,0.0334,0.0125,0.0182
19,20,40,male,maori,0.0334,0.0125,0.0182
19,20,45,male,maori,0.0334,0.0125,0.0182
19,20,50,male,maori,0.0342,0.0125,0.0182
19,20,55,male,maori,0.035,0.0125,0.0182
19,20,60,male,maori,0.0599237018136436,0.0199090495817249,0.0199090495817249
19,20,65,male,maori,0.060656440073243,0.0198348005653391,0.0198348005653391
19,20,70,male,maori,0.061669759723873,0.0196266117200935,0.0196266117200935
19,20,75,male,maori,0.0622855792884771,0.0194204824347713,0.0194204824347713
19,20,80,male,maori,0.0399,0.0268,0.0268
19,20,85,male,maori,0.0464,0.026000000000000002,0.026000000000000002
19,20,90,male,maori,0.0535,0.0249,0.0249
19,20,95,male,maori,0.0631,0.0231,0.0231
19,20,100,male,maori,0.0715,0.0215,0.0215
19,20,105,male,maori,0.0847,0.0218,0.0218
19,20,0,male,non-maori,0.0251,0.0109,0.0109
19,20,5,male,non-maori,0.0294,0.0103,0.0103
19,20,10,male,non-maori,0.0341,0.0103,0.0103
19,20,15,male,non-maori,0.0391,0.0106,0.0106
19,20,20,male,non-maori,0.0391,0.0106,0.0106
19,20,25,male,non-maori,0.0391,0.0106,0.0106
19,20,30,male,non-maori,0.0391,0.0106,0.0106
19,20,35,male,non-maori,0.0391,0.0106,0.0106
19,20,40,male,non-maori,0.0402,0.0107,0.0107
19,20,45,male,non-maori,0.0391,0.0106,0.0106
19,20,50,male,non-maori,0.0391,0.0106,0.0106
19,20,55,male,non-maori,0.0423,0.011000000000000001,0.011000000000000001
19,20,60,male,non-maori,0.0416,0.0139,0.0139
19,20,65,male,non-maori,0.0438,0.0147,0.0147
19,20,70,male,non-maori,0.0444,0.0149,0.0149
19,20,75,male,non-maori,0.0471,0.0159,0.0159
19,20,80,male,non-maori,0.0884,0.0176,0.0176
19,20,85,male,non-maori,0.0973,0.0184,0.0184
19,20,90,male,non-maori,0.1044,0.019,0.019
19,20,95,male,non-maori,0.1263,0.0207,0.0207
19,20,100,male,non-maori,0.1457,0.0213,0.0213
19,20,105,male,non-maori,0.1457,0.0213,0.0213
20,120,0,female,maori,0.0079,0.0089,0.0129
20,120,5,female,maori,0.0078,0.0094,0.0136
20,120,10,female,maori,0.0078,0.0101,0.0147
20,120,15,female,maori,0.0078,0.0111,0.0162
20,120,20,female,maori,0.0078,0.0113,0.0165
20,120,25,female,maori,0.0078,0.0113,0.0165
20,120,30,female,maori,0.0078,0.0113,0.0165
20,120,35,female,maori,0.0078,0.0113,0.0165
20,120,40,female,maori,0.0078,0.0113,0.0165
20,120,45,female,maori,0.0078,0.0113,0.0165
20,120,50,female,maori,0.0078,0.0113,0.0165
20,120,55,female,maori,0.0078,0.0113,0.0165
20,120,60,female,maori,0.0078,0.0116,0.0168
20,120,65,female,maori,0.0411786103772689,0.0241391749037164,0.0241391749037164
20,120,70,female,maori,0.0404583533730855,0.0252070811595578,0.0252070811595578
20,120,75,female,maori,0.0390554131587103,0.0273722712060416,0.0273722712060416
20,120,80,female,maori,0.0377011215194999,0.0295511135626406,0.0295511135626406
20,120,85,female,maori,0.0374896535761788,0.035349720458275,0.035349720458275
20,120,90,female,maori,0.0416285866238242,0.0372818840289856,0.0372818840289856
20,120,95,female,maori,0.0487093151951462,0.0401271466687813,0.0401271466687813
20,120,100,female,maori,0.0555216446390719,0.0424729510110589,0.0424729510110589
20,120,105,female,maori,0.0649654842552282,0.0435209017210376,0.0435209017210376
20,120,0,female,non-maori,0.0227,0.0111,0.0111
20,120,5,female,non-maori,0.0236,0.0107,0.0107
20,120,10,female,non-maori,0.0245,0.0108,0.0108
20,120,15,female,non-maori,0.0253,0.0112,0.0112
20,120,20,female,non-maori,0.0254,0.0113,0.0113
20,120,25,female,non-maori,0.0254,0.0113,0.0113
20,120,30,female,non-maori,0.0254,0.0113,0.0113
20,120,35,female,non-maori,0.0254,0.0113,0.0113
20,120,40,female,non-maori,0.0254,0.0113,0.0113
20,120,45,female,non-maori,0.0254,0.0113,0.0113
20,120,50,female,non-maori,0.0254,0.0113,0.0113
20,120,55,female,non-maori,0.0254,0.0113,0.0113
20,120,60,female,non-maori,0.0254,0.0113,0.0113
20,120,65,female,non-maori,0.0629253382804769,0.0189305212883294,0.0189305212883294
20,120,70,female,non-maori,0.0641961008521193,0.0196532941042793,0.0196532941042793
20,120,75,female,non-maori,0.0668151325125202,0.0212069306139502,0.0212069306139502
20,120,80,female,non-maori,0.0695410137595336,0.0229157538393845,0.0229157538393845
20,120,85,female,non-maori,0.0574999337301882,0.0293334834775188,0.0293334834775188
20,120,90,female,non-maori,0.0623658922716233,0.0303191454865609,0.0303191454865609
20,120,95,female,non-maori,0.0795768105013795,0.0334507182580717,0.0334507182580717
